CMDLINE autosubmit -lc DEBUG run a00r
MEM 133.199219 1789046151.6157
MEM 133.199219 1789046151.7185
MEM 133.199219 1789046151.8200
MEM 133.199219 1789046151.9226
MEM 133.199219 1789046152.0257
MEM 133.199219 1789046152.1269
MEM 133.199219 1789046152.2279
MEM 133.199219 1789046152.3309
MEM 133.199219 1789046152.4557
MEM 133.199219 1789046152.5588
MEM 133.199219 1789046152.6649
MEM 133.199219 1789046152.7711
MEM 133.199219 1789046152.8759
MEM 133.199219 1789046152.9818
MEM 133.199219 1789046153.0865
MEM 133.199219 1789046153.1869
MEM 133.199219 1789046153.2876
MEM 133.199219 1789046153.3883
MEM 133.199219 1789046153.4903
MEM 133.199219 1789046153.5910
MEM 133.199219 1789046153.6931
MEM 133.199219 1789046153.7958
MEM 133.199219 1789046153.8977
MEM 133.199219 1789046153.9979
MEM 133.199219 1789046154.0989
MEM 133.199219 1789046154.2001
MEM 133.199219 1789046154.3050
MEM 133.199219 1789046154.4129
MEM 133.199219 1789046154.5133
MEM 133.199219 1789046154.6140
MEM 133.199219 1789046154.7191
MEM 133.199219 1789046154.8202
MEM 133.199219 1789046154.9218
MEM 133.199219 1789046155.0227
MEM 133.199219 1789046155.1234
MEM 133.199219 1789046155.2258
MEM 133.199219 1789046155.3271
MEM 133.199219 1789046155.4284
MEM 133.199219 1789046155.5320
MEM 133.199219 1789046155.6325
MEM 133.199219 1789046155.7487
MEM 133.199219 1789046155.8498
MEM 133.199219 1789046155.9508
MEM 133.199219 1789046156.0551
MEM 133.199219 1789046156.1597
MEM 133.199219 1789046156.2612
MEM 133.199219 1789046156.3631
MEM 133.199219 1789046156.4639
MEM 133.199219 1789046156.5648
MEM 133.199219 1789046156.6656
MEM 133.218750 1789046156.7663
MEM 133.218750 1789046156.8674
MEM 133.218750 1789046156.9678
MEM 133.218750 1789046157.0700
MEM 133.218750 1789046157.1705
MEM 133.218750 1789046157.2712
MEM 133.218750 1789046157.3715
MEM 133.218750 1789046157.4719
MEM 133.218750 1789046157.5724
MEM 133.218750 1789046157.6749
MEM 133.218750 1789046157.7760
MEM 133.218750 1789046157.8795
MEM 133.218750 1789046157.9808
MEM 133.218750 1789046158.0810
MEM 133.218750 1789046158.1817
MEM 133.218750 1789046158.2825
MEM 133.218750 1789046158.3834
MEM 133.218750 1789046158.4859
MEM 133.218750 1789046158.5864
MEM 133.218750 1789046158.6871
MEM 133.218750 1789046158.7886
MEM 133.218750 1789046158.8894
MEM 133.218750 1789046158.9901
MEM 133.218750 1789046159.0909
MEM 133.218750 1789046159.1916
MEM 133.218750 1789046159.2955
MEM 133.218750 1789046159.3963
MEM 133.218750 1789046159.5002
MEM 133.218750 1789046159.6010
MEM 133.218750 1789046159.7021
MEM 133.218750 1789046159.8025
MEM 133.218750 1789046159.9092
MEM 133.218750 1789046160.0126
MEM 133.218750 1789046160.1147
MEM 133.218750 1789046160.2194
MEM 133.218750 1789046160.3257
MEM 133.218750 1789046160.4307
MEM 133.218750 1789046160.5349
MEM 133.218750 1789046160.6375
MEM 133.218750 1789046160.7406
MEM 133.218750 1789046160.8453
MEM 133.218750 1789046160.9492
MEM 133.218750 1789046161.0500
MEM 133.218750 1789046161.1528
MEM 133.218750 1789046161.2550
MEM 133.218750 1789046161.3559
MEM 133.218750 1789046161.4636
MEM 133.218750 1789046161.5643
MEM 133.218750 1789046161.6675
MEM 133.218750 1789046161.7687
MEM 133.218750 1789046161.8749
MEM 133.218750 1789046161.9753
MEM 133.218750 1789046162.0757
MEM 133.218750 1789046162.1760
MEM 133.218750 1789046162.2771
MEM 133.218750 1789046162.3836
MEM 133.218750 1789046162.4875
MEM 133.218750 1789046162.5958
MEM 133.218750 1789046162.7033
MEM 133.218750 1789046162.8043
MEM 133.218750 1789046162.9050
MEM 133.218750 1789046163.0067
MEM 133.218750 1789046163.1079
MEM 133.218750 1789046163.2097
MEM 133.218750 1789046163.3107
MEM 133.218750 1789046163.4154
MEM 133.218750 1789046163.5204
MEM 133.218750 1789046163.6214
MEM 133.218750 1789046163.7232
MEM 133.218750 1789046163.8238
MEM 133.218750 1789046163.9255
MEM 133.218750 1789046164.0261
MEM 133.218750 1789046164.1294
MEM 133.218750 1789046164.2410
MEM 133.253906 1789046164.3428
MEM 133.253906 1789046164.4436
MEM 133.253906 1789046164.5459
MEM 133.253906 1789046164.6478
MEM 133.253906 1789046164.7488
MEM 133.253906 1789046164.8508
MEM 133.253906 1789046164.9580
MEM 133.253906 1789046165.0585
MEM 133.253906 1789046165.1597
MEM 133.253906 1789046165.2605
MEM 133.253906 1789046165.3619
MEM 133.253906 1789046165.4633
MEM 133.253906 1789046165.5639
MEM 133.253906 1789046165.6647
MEM 133.253906 1789046165.7657
MEM 133.253906 1789046165.8671
MEM 133.253906 1789046165.9683
MEM 133.253906 1789046166.0699
MEM 133.253906 1789046166.1704
MEM 133.253906 1789046166.2718
MEM 133.253906 1789046166.3730
MEM 133.253906 1789046166.4744
MEM 133.253906 1789046166.5808
MEM 133.253906 1789046166.6816
MEM 133.253906 1789046166.7832
MEM 133.253906 1789046166.8838
MEM 133.253906 1789046166.9842
MEM 133.253906 1789046167.0854
MEM 133.253906 1789046167.1864
MEM 133.253906 1789046167.2869
MEM 133.253906 1789046167.3878
MEM 133.253906 1789046167.4896
MEM 133.253906 1789046167.5902
MEM 133.253906 1789046167.6912
MEM 133.253906 1789046167.7929
MEM 133.253906 1789046167.8932
MEM 133.253906 1789046167.9947
MEM 133.253906 1789046168.0954
MEM 133.253906 1789046168.1957
MEM 133.253906 1789046168.2986
MEM 133.253906 1789046168.3993
